book_id,title,author,genre,themes,description,avg_rating
0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,Fiction,"life,story,journey,discovery,humanity",Balzac and the Little Chinese Seamstress : A Novel by DAI SIJIE,4.0
0142001430,Year of Wonders,Geraldine Brooks,Fiction,"life,story,journey,discovery,humanity",Year of Wonders by Geraldine Brooks,4.2
080410526X,All I Really Need to Know,ROBERT FULGHUM,Fiction,"life,story,journey,discovery,humanity",All I Really Need to Know by ROBERT FULGHUM,4.1
031242227X,Running with Scissors: A Memoir,Augusten Burroughs,Memoir,"memoir,life,identity,resilience,growth",Running with Scissors: A Memoir by Augusten Burroughs,3.9
0440235596,Tara Road,Maeve Binchy,Fiction,"life,story,journey,discovery,humanity",Tara Road by Maeve Binchy,3.9
0553562738,Doomsday Book,Connie Willis,Fiction,"life,story,journey,discovery,humanity",Doomsday Book by Connie Willis,4.4
042516098X,Hornet's Nest,Patricia Daniels Cornwell,Fiction,"life,story,journey,discovery,humanity",Hornet's Nest by Patricia Daniels Cornwell,3.3
0446613266,Four Blind Mice,James Patterson,Fiction,"life,story,journey,discovery,humanity",Four Blind Mice by James Patterson,4.0
038549081X,The Handmaid's Tale : A Novel,Margaret Atwood,Fiction,"life,story,journey,discovery,humanity",The Handmaid's Tale : A Novel by Margaret Atwood,4.4
0552998486,Chocolat,Joanne Harris,Fiction,"life,story,journey,discovery,humanity",Chocolat by Joanne Harris,4.0
0671041789,The Green Mile,Stephen King,Fiction,"life,story,journey,discovery,humanity",The Green Mile by Stephen King,4.2
0439139597,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Goblet of Fire (Book 4) by J. K. Rowling,4.7
0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Chamber of Secrets (Book 2) by J. K. Rowling,4.5
0440180295,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,Kurt Vonnegut,Mystery,"mystery,crime,suspense,detective",Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death by Kurt Vonnegut,4.1
0449003795,P Is for Peril,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",P Is for Peril by Sue Grafton,3.7
044651862X,The Celestine Prophecy (Celestine Prophecy),James Redfield,Fiction,"life,story,journey,discovery,humanity",The Celestine Prophecy (Celestine Prophecy) by James Redfield,3.7
043935806X,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Order of the Phoenix (Book 5) by J. K. Rowling,4.5
0451184963,Insomnia,Stephen King,Fiction,"life,story,journey,discovery,humanity",Insomnia by Stephen King,3.9
0440220602,The Chamber,John Grisham,Fiction,"life,story,journey,discovery,humanity",The Chamber by John Grisham,3.7
042513525X,Hideaway,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",Hideaway by Dean R. Koontz,3.8
0451156609,The Tommyknockers,Stephen King,Fiction,"life,story,journey,discovery,humanity",The Tommyknockers by Stephen King,3.6
1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,Mystery,"mystery,crime,suspense,detective",Tears of the Giraffe (No.1 Ladies Detective Agency) by Alexander McCall Smith,4.3
0425170349,Rainbow Six,Tom Clancy,Fiction,"life,story,journey,discovery,humanity",Rainbow Six by Tom Clancy,3.9
0446608955,A Walk to Remember,Nicholas Sparks,Fiction,"life,story,journey,discovery,humanity",A Walk to Remember by Nicholas Sparks,3.9
0440414806,Holes (Yearling Newbery),LOUIS SACHAR,Fiction,"life,story,journey,discovery,humanity",Holes (Yearling Newbery) by LOUIS SACHAR,4.4
014038572X,The Outsiders (Now in Speak!),S. E. Hinton,Fiction,"life,story,journey,discovery,humanity",The Outsiders (Now in Speak!) by S. E. Hinton,4.1
0440241073,The Summons,John Grisham,Fiction,"life,story,journey,discovery,humanity",The Summons by John Grisham,3.7
0451190521,The Green Mile: The Mouse on the Mile (Green Mile Series),Stephen King,Fiction,"life,story,journey,discovery,humanity",The Green Mile: The Mouse on the Mile (Green Mile Series) by Stephen King,3.8
0451190491,The Two Dead Girls (Green Mile Series),Stephen King,Fiction,"life,story,journey,discovery,humanity",The Two Dead Girls (Green Mile Series) by Stephen King,4.3
0451167716,The Godfather,Mario Puzo,Fiction,"life,story,journey,discovery,humanity",The Godfather by Mario Puzo,4.3
0446606324,The Winner,David Baldacci,Fiction,"life,story,journey,discovery,humanity",The Winner by David Baldacci,3.9
0515132187,The Villa,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",The Villa by Nora Roberts,3.8
0446670251,The Virgin Suicides,Jeffrey Eugenides,Fiction,"life,story,journey,discovery,humanity",The Virgin Suicides by Jeffrey Eugenides,3.9
0425154092,From Potter's Field,Patricia Daniels Cornwell,Fiction,"life,story,journey,discovery,humanity",From Potter's Field by Patricia Daniels Cornwell,4.0
0425179613,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,Memoir,"memoir,life,identity,resilience,growth",It's Not About the Bike: My Journey Back to Life by Lance Armstrong,3.9
0671014196,The Summerhouse,Jude Deveraux,Fiction,"life,story,journey,discovery,humanity",The Summerhouse by Jude Deveraux,3.7
0871136791,Cold Mountain,Charles Frazier,Fiction,"life,story,journey,discovery,humanity",Cold Mountain by Charles Frazier,4.0
0553380095,The Heart of a Woman,Maya Angelou,Romance,"love,romance,relationships,emotion",The Heart of a Woman by Maya Angelou,3.7
0385475721,The Blind Assassin,Margaret Atwood,Fiction,"life,story,journey,discovery,humanity",The Blind Assassin by Margaret Atwood,3.6
0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,4.0
0679751521,Midnight in the Garden of Good and Evil,John Berendt,Horror,"fear,darkness,suspense,supernatural",Midnight in the Garden of Good and Evil by John Berendt,3.9
0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel) by Janet Evanovich,4.1
0375504613,A Short Guide to a Happy Life,ANNA QUINDLEN,Memoir,"memoir,life,identity,resilience,growth",A Short Guide to a Happy Life by ANNA QUINDLEN,3.9
0671001795,Two for the Dough,Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Two for the Dough by Janet Evanovich,4.2
0553274295,Where the Red Fern Grows,Wilson Rawls,Fiction,"life,story,journey,discovery,humanity",Where the Red Fern Grows by Wilson Rawls,4.5
0688177743,Keeping Faith : A Novel,Jodi Picoult,Spirituality,"spirituality,faith,meaning,purpose,peace",Keeping Faith : A Novel by Jodi Picoult,3.8
0679439382,The Little Friend,Donna Tartt,Fiction,"life,story,journey,discovery,humanity",The Little Friend by Donna Tartt,3.1
0804108749,Saint Maybe,ANNE TYLER,Fiction,"life,story,journey,discovery,humanity",Saint Maybe by ANNE TYLER,3.9
0425121631,Rules of Prey,John Sandford,Fiction,"life,story,journey,discovery,humanity",Rules of Prey by John Sandford,3.8
0316693235,Violets Are Blue,James Patterson,Fiction,"life,story,journey,discovery,humanity",Violets Are Blue by James Patterson,3.7
0425153975,The Eyes of Darkness,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",The Eyes of Darkness by Dean R. Koontz,4.1
0553579983,And Then You Die,Iris Johansen,Fiction,"life,story,journey,discovery,humanity",And Then You Die by Iris Johansen,3.9
0399149325,Portrait of a Killer: Jack the Ripper -- Case Closed,Patricia Cornwell,Mystery,"mystery,crime,suspense,detective",Portrait of a Killer: Jack the Ripper -- Case Closed by Patricia Cornwell,3.3
0804114986,The Bonesetter's Daughter,Amy Tan,Fiction,"life,story,journey,discovery,humanity",The Bonesetter's Daughter by Amy Tan,4.1
0446611808,Envy,Sandra Brown,Fiction,"life,story,journey,discovery,humanity",Envy by Sandra Brown,4.0
0425178579,Betrayal in Death,Nora Roberts,Mystery,"mystery,crime,suspense,detective",Betrayal in Death by Nora Roberts,3.9
0316603287,The Lake House,James Patterson,Fiction,"life,story,journey,discovery,humanity",The Lake House by James Patterson,3.5
0618129022,The Lord of the Rings (Movie Art Cover),J.R.R. Tolkien,Fiction,"life,story,journey,discovery,humanity",The Lord of the Rings (Movie Art Cover) by J.R.R. Tolkien,4.5
0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,Romance,"love,romance,relationships,emotion",A Kiss of Shadows (Meredith Gentry Novels (Paperback)) by LAURELL K. HAMILTON,3.9
0786868619,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,Fiction,"life,story,journey,discovery,humanity",Stolen Lives: Twenty Years in a Desert Jail by Malika Oufkir,4.0
0451167317,The Dark Half,Stephen King,Horror,"fear,darkness,suspense,supernatural",The Dark Half by Stephen King,3.7
0312980159,Fast Women,Jennifer Crusie,Fiction,"life,story,journey,discovery,humanity",Fast Women by Jennifer Crusie,3.8
0679720200,The Stranger,ALBERT CAMUS,Fiction,"life,story,journey,discovery,humanity",The Stranger by ALBERT CAMUS,3.8
0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Full House (Janet Evanovich's Full Series) by Janet Evanovich,3.8
0446670111,Einstein's Dreams,Alan Lightman,Fiction,"life,story,journey,discovery,humanity",Einstein's Dreams by Alan Lightman,3.9
0312979096,Now You See Me,Tina Wainscott,Fiction,"life,story,journey,discovery,humanity",Now You See Me by Tina Wainscott,4.0
0553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,3.9
0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Mystery,"mystery,crime,suspense,detective",E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,4.0
0446605409,Plum Island,Nelson DeMille,Fiction,"life,story,journey,discovery,humanity",Plum Island by Nelson DeMille,4.0
0553280414,A Separate Peace,John Knowles,Fiction,"life,story,journey,discovery,humanity",A Separate Peace by John Knowles,3.9
0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Prisoner of Azkaban (Book 3) by J. K. Rowling,4.5
0345366239,The Eight,Katherine Neville,Fiction,"life,story,journey,discovery,humanity",The Eight by Katherine Neville,3.9
0451163524,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,Horror,"fear,darkness,suspense,supernatural","The Drawing of the Three (The Dark Tower, Book 2) by Stephen King",4.0
0452280621,Beloved,Toni Morrison,Fiction,"life,story,journey,discovery,humanity",Beloved by Toni Morrison,3.9
0451166582,The Eyes of the Dragon,Stephen King,Fantasy,"magic,adventure,fantasy,quest,power",The Eyes of the Dragon by Stephen King,4.4
0385503822,The Summons,John Grisham,Fiction,"life,story,journey,discovery,humanity",The Summons by John Grisham,3.7
0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,Romance,"love,romance,relationships,emotion",The Sweet Potato Queens' Book of Love by JILL CONNER BROWNE,3.8
0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,Fiction,"life,story,journey,discovery,humanity",Drowning Ruth (Oprah's Book Club) by CHRISTINA SCHWARZ,3.9
0425180638,The Last Precinct,Patricia Cornwell,Fiction,"life,story,journey,discovery,humanity",The Last Precinct by Patricia Cornwell,3.5
0312924801,September,Rosamunde Pilcher,Fiction,"life,story,journey,discovery,humanity",September by Rosamunde Pilcher,3.8
0316693251,Roses Are Red,James Patterson,Fiction,"life,story,journey,discovery,humanity",Roses Are Red by James Patterson,4.0
0679735909,Possession : A Romance,A.S. BYATT,Romance,"love,romance,relationships,emotion",Possession : A Romance by A.S. BYATT,4.0
0449221490,L Is for Lawless,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",L Is for Lawless by Sue Grafton,4.0
0345387651,The Cider House Rules,John Irving,Fiction,"life,story,journey,discovery,humanity",The Cider House Rules by John Irving,3.7
0679444815,Timeline,Michael Crichton,Fiction,"life,story,journey,discovery,humanity",Timeline by Michael Crichton,4.0
0060921145,Animal Dreams,Barbara Kingsolver,Fiction,"life,story,journey,discovery,humanity",Animal Dreams by Barbara Kingsolver,3.9
0425121259,The Servants of Twilight,Dean R. Koontz,Fiction,"life,story,journey,discovery,humanity",The Servants of Twilight by Dean R. Koontz,3.7
0743467523,Dreamcatcher,Stephen King,Fiction,"life,story,journey,discovery,humanity",Dreamcatcher by Stephen King,3.8
0345404114,Sleepers,Lorenzo Carcaterra,Fiction,"life,story,journey,discovery,humanity",Sleepers by Lorenzo Carcaterra,3.5
0345427637,The Angel of Darkness,Caleb Carr,Fiction,"life,story,journey,discovery,humanity",The Angel of Darkness by Caleb Carr,3.5
0553213105,Pride and Prejudice,Jane Austen,Fiction,"life,story,journey,discovery,humanity",Pride and Prejudice by Jane Austen,4.2
0860074382,84 Charing Cross Road,Helene Hanff,Fiction,"life,story,journey,discovery,humanity",84 Charing Cross Road by Helene Hanff,4.2
0671042572,Jewel (Oprah's Book Club),Bret Lott,Fiction,"life,story,journey,discovery,humanity",Jewel (Oprah's Book Club) by Bret Lott,3.9
0449221512,I Is for Innocent,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",I Is for Innocent by Sue Grafton,3.9
1400031362,Morality for Beautiful Girls (No.1 Ladies Detective Agency),Alexander McCall Smith,Mystery,"mystery,crime,suspense,detective",Morality for Beautiful Girls (No.1 Ladies Detective Agency) by Alexander McCall Smith,4.3
0449223612,N Is for Noose,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",N Is for Noose by Sue Grafton,3.9
0440998050,A Wrinkle in Time,Madeleine L'Engle,Fiction,"life,story,journey,discovery,humanity",A Wrinkle in Time by Madeleine L'Engle,4.4
1565122968,Gap Creek: A Novel,Robert Morgan,Fiction,"life,story,journey,discovery,humanity",Gap Creek: A Novel by Robert Morgan,3.8
0804115613,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,Fiction,"life,story,journey,discovery,humanity",Fried Green Tomatoes at the Whistle Stop Cafe by Fannie Flagg,4.3
0679745203,The English Patient,Michael Ondaatje,Fiction,"life,story,journey,discovery,humanity",The English Patient by Michael Ondaatje,3.9
0894808249,All I Need to Know I Learned from My Cat,Suzy Becker,Fiction,"life,story,journey,discovery,humanity",All I Need to Know I Learned from My Cat by Suzy Becker,4.1
0679412956,Lasher,Anne Rice,Fiction,"life,story,journey,discovery,humanity",Lasher by Anne Rice,3.8
0439139600,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Goblet of Fire (Book 4) by J. K. Rowling,4.6
0671670689,Dawn (Cutler),V.C. Andrews,Fiction,"life,story,journey,discovery,humanity",Dawn (Cutler) by V.C. Andrews,3.7
0671011375,Death du Jour,Kathy Reichs,Mystery,"mystery,crime,suspense,detective",Death du Jour by Kathy Reichs,3.9
0553574663,The Grilling Season,Diane Mott Davidson,Fiction,"life,story,journey,discovery,humanity",The Grilling Season by Diane Mott Davidson,3.9
0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,Fiction,"life,story,journey,discovery,humanity",I Know Why the Caged Bird Sings by MAYA ANGELOU,4.0
0425083837,The Hunt for Red October,Tom Clancy,Fiction,"life,story,journey,discovery,humanity",The Hunt for Red October by Tom Clancy,4.2
0553292722,Still Waters,TAMI HOAG,Fiction,"life,story,journey,discovery,humanity",Still Waters by TAMI HOAG,3.4
0345354621,The Terminal Man,Michael Crichton,Fiction,"life,story,journey,discovery,humanity",The Terminal Man by Michael Crichton,3.7
0446391301,Geek Love,Katherine Dunn,Romance,"love,romance,relationships,emotion",Geek Love by Katherine Dunn,4.0
0312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) by Janet Evanovich,4.0
0345459202,Big Stone Gap,Adriana Trigiani,Fiction,"life,story,journey,discovery,humanity",Big Stone Gap by Adriana Trigiani,4.0
1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,Mystery,"mystery,crime,suspense,detective",The No. 1 Ladies' Detective Agency by Alexander McCall Smith,4.1
0316781142,The Last Time They Met : A Novel,Anita Shreve,Fiction,"life,story,journey,discovery,humanity",The Last Time They Met : A Novel by Anita Shreve,3.7
0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,Fiction,"life,story,journey,discovery,humanity",Debt of Honor (Jack Ryan Novels) by Tom Clancy,3.6
0684853523,On Writing,Stephen King,Fiction,"life,story,journey,discovery,humanity",On Writing by Stephen King,3.8
0452283442,The Darwin Awards: Evolution in Action,Wendy Northcutt,Fiction,"life,story,journey,discovery,humanity",The Darwin Awards: Evolution in Action by Wendy Northcutt,3.9
0345404319,Taltos: Lives of the Mayfair Witches,Anne Rice,Fiction,"life,story,journey,discovery,humanity",Taltos: Lives of the Mayfair Witches by Anne Rice,3.9
0451168615,Skeleton Crew,Stephen King,Fiction,"life,story,journey,discovery,humanity",Skeleton Crew by Stephen King,4.1
0684853507,BAG OF BONES : A NOVEL,Stephen King,Fiction,"life,story,journey,discovery,humanity",BAG OF BONES : A NOVEL by Stephen King,4.2
0670865796,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),Jacquelyn Mitchard,Fiction,"life,story,journey,discovery,humanity",The Deep End of the Ocean (Oprah's Book Club (Hardcover)) by Jacquelyn Mitchard,3.9
0316603570,3rd Degree,James Patterson,Fiction,"life,story,journey,discovery,humanity",3rd Degree by James Patterson,4.3
0425192725,Q Is for Quarry,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",Q Is for Quarry by Sue Grafton,3.9
0375412530,Back When We Were Grownups: A Novel,ANNE TYLER,Fiction,"life,story,journey,discovery,humanity",Back When We Were Grownups: A Novel by ANNE TYLER,3.6
031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Full Tilt (Janet Evanovich's Full Series) by Janet Evanovich,3.4
0380728133,Bloodsucking Fiends: A Love Story,Christopher Moore,Romance,"love,romance,relationships,emotion",Bloodsucking Fiends: A Love Story by Christopher Moore,4.0
0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,Fiction,"life,story,journey,discovery,humanity",Open House (Oprah's Book Club (Paperback)) by Elizabeth Berg,3.7
0440221595,The Glass Lake,Maeve Binchy,Fiction,"life,story,journey,discovery,humanity",The Glass Lake by Maeve Binchy,4.0
0525947299,No Second  Chance,Harlan Coben,Fiction,"life,story,journey,discovery,humanity",No Second  Chance by Harlan Coben,4.3
0440222656,The Horse Whisperer,Nicholas Evans,Fiction,"life,story,journey,discovery,humanity",The Horse Whisperer by Nicholas Evans,3.8
0316899984,"River, Cross My Heart",Breena Clarke,Romance,"love,romance,relationships,emotion","River, Cross My Heart by Breena Clarke",3.3
014029628X,Girl in Hyacinth Blue,Susan Vreeland,Fiction,"life,story,journey,discovery,humanity",Girl in Hyacinth Blue by Susan Vreeland,4.1
044922046X,Catering to Nobody,Diane Mott Davidson,Fiction,"life,story,journey,discovery,humanity",Catering to Nobody by Diane Mott Davidson,3.8
0064472272,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",Louise Rennison,Fiction,"life,story,journey,discovery,humanity","Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson by Louise Rennison",4.0
0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Sea Swept (Quinn Brothers (Paperback)) by Nora Roberts,4.0
0399147195,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",P Is for Peril (Kinsey Millhone Mysteries (Hardcover)) by Sue Grafton,4.0
0743206029,On the Street Where You Live : A Novel,Mary Higgins Clark,Fiction,"life,story,journey,discovery,humanity",On the Street Where You Live : A Novel by Mary Higgins Clark,3.7
0316780375,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,Romance,"love,romance,relationships,emotion",The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion by Anita Shreve,3.8
0743436210,Hearts in Atlantis,Stephen King,Fiction,"life,story,journey,discovery,humanity",Hearts in Atlantis by Stephen King,3.6
0804105820,It Was on Fire When I Lay Down on It,Robert Fulghum,Fiction,"life,story,journey,discovery,humanity",It Was on Fire When I Lay Down on It by Robert Fulghum,4.1
0446604844,Total Control,David Baldacci,Fiction,"life,story,journey,discovery,humanity",Total Control by David Baldacci,3.8
0380817691,Stalker: A Peter Decker and Rina Lazarus Novel,Faye Kellerman,Fiction,"life,story,journey,discovery,humanity",Stalker: A Peter Decker and Rina Lazarus Novel by Faye Kellerman,3.9
0553582526,Dust to Dust,TAMI HOAG,Fiction,"life,story,journey,discovery,humanity",Dust to Dust by TAMI HOAG,3.6
0141000198,Bridget Jones's Diary,Helen Fielding,Memoir,"memoir,life,identity,resilience,growth",Bridget Jones's Diary by Helen Fielding,3.7
0553578316,Sticks & Scones,Diane Mott Davidson,Fiction,"life,story,journey,discovery,humanity",Sticks & Scones by Diane Mott Davidson,3.7
0446365386,Gone with the Wind,Margaret Mitchell,Fiction,"life,story,journey,discovery,humanity",Gone with the Wind by Margaret Mitchell,4.5
0671727796,The Color Purple,Alice Walker,Fiction,"life,story,journey,discovery,humanity",The Color Purple by Alice Walker,4.2
0451161351,Cujo,Stephen King,Fiction,"life,story,journey,discovery,humanity",Cujo by Stephen King,3.7
0373218036,"Truly, Madly Manhattan",Nora Roberts,Fiction,"life,story,journey,discovery,humanity","Truly, Madly Manhattan by Nora Roberts",3.8
0553572326,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,Fiction,"life,story,journey,discovery,humanity",Survival of the Fittest: An Alex Delaware Novel by Jonathan Kellerman,4.1
0425172546,Southern Cross,Patricia Daniels Cornwell,Fiction,"life,story,journey,discovery,humanity",Southern Cross by Patricia Daniels Cornwell,3.6
0743235150,Everything's Eventual : 14 Dark Tales,Stephen King,Horror,"fear,darkness,suspense,supernatural",Everything's Eventual : 14 Dark Tales by Stephen King,4.3
0140177396,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,Fiction,"life,story,journey,discovery,humanity",Of Mice and Men (Penguin Great Books of the 20th Century) by John Steinbeck,4.1
0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",B Is for Burglar (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,3.9
0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",C Is for Corpse (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,4.2
0812570944,What Dreams May Come : A Novel,Richard Matheson,Fiction,"life,story,journey,discovery,humanity",What Dreams May Come : A Novel by Richard Matheson,4.2
0451176464,Gerald's Game,Stephen King,Fiction,"life,story,journey,discovery,humanity",Gerald's Game by Stephen King,3.7
0671894455,FORREST GUMP (Movie Tie in),Winston Groom,Fiction,"life,story,journey,discovery,humanity",FORREST GUMP (Movie Tie in) by Winston Groom,3.5
0451186362,Rose Madder,Stephen King,Fiction,"life,story,journey,discovery,humanity",Rose Madder by Stephen King,3.9
0446607657,When the Wind Blows,James Patterson,Fiction,"life,story,journey,discovery,humanity",When the Wind Blows by James Patterson,3.9
0345354613,Eaters of the Dead,MICHAEL CRICHTON,Fiction,"life,story,journey,discovery,humanity",Eaters of the Dead by MICHAEL CRICHTON,3.7
0140430725,"Pride and Prejudice (The Penguin English Library, El 72)",Jane Austen,Fiction,"life,story,journey,discovery,humanity","Pride and Prejudice (The Penguin English Library, El 72) by Jane Austen",4.4
0441569595,Neuromancer (Remembering Tomorrow),William Gibson,Fiction,"life,story,journey,discovery,humanity",Neuromancer (Remembering Tomorrow) by William Gibson,3.8
0345301110,Story of O,Pauline Reage,Memoir,"memoir,life,identity,resilience,growth",Story of O by Pauline Reage,3.7
0312980140,Seven Up (A Stephanie Plum Novel),Janet Evanovich,Fiction,"life,story,journey,discovery,humanity",Seven Up (A Stephanie Plum Novel) by Janet Evanovich,4.2
044022425X,Drums of Autumn,DIANA GABALDON,Fiction,"life,story,journey,discovery,humanity",Drums of Autumn by DIANA GABALDON,4.3
0440217563,Voyager,DIANA GABALDON,Fiction,"life,story,journey,discovery,humanity",Voyager by DIANA GABALDON,4.4
014023313X,The Stone Diaries,Carol Shields,Fiction,"life,story,journey,discovery,humanity",The Stone Diaries by Carol Shields,3.6
0375506039,Open House,Elizabeth Berg,Fiction,"life,story,journey,discovery,humanity",Open House by Elizabeth Berg,3.6
0671729411,Flowers In The Attic (Dollanganger),V.C. Andrews,Fiction,"life,story,journey,discovery,humanity",Flowers In The Attic (Dollanganger) by V.C. Andrews,4.2
0316788228,The Pilot's Wife,Anita Shreve,Fiction,"life,story,journey,discovery,humanity",The Pilot's Wife by Anita Shreve,3.9
0441172717,Dune (Remembering Tomorrow),Frank Herbert,Fiction,"life,story,journey,discovery,humanity",Dune (Remembering Tomorrow) by Frank Herbert,4.5
0345441036,Black House,Stephen King,Fiction,"life,story,journey,discovery,humanity",Black House by Stephen King,4.0
0553571885,A Thin Dark Line (Mysteries & Horror),TAMI HOAG,Horror,"fear,darkness,suspense,supernatural",A Thin Dark Line (Mysteries & Horror) by TAMI HOAG,4.2
0553576801,The Perfect Husband,LISA GARDNER,Fiction,"life,story,journey,discovery,humanity",The Perfect Husband by LISA GARDNER,3.7
0373484410,Time And Again,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Time And Again by Nora Roberts,3.8
0553578022,The Face of Deception,Iris Johansen,Fiction,"life,story,journey,discovery,humanity",The Face of Deception by Iris Johansen,3.9
0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Fiction,"life,story,journey,discovery,humanity",G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton,4.1
0743227441,The Other Boleyn Girl,Philippa Gregory,Fiction,"life,story,journey,discovery,humanity",The Other Boleyn Girl by Philippa Gregory,4.3
0553275976,The Bonfire of the Vanities,Tom Wolfe,Fiction,"life,story,journey,discovery,humanity",The Bonfire of the Vanities by Tom Wolfe,3.6
0553582127,The Search,Iris Johansen,Fiction,"life,story,journey,discovery,humanity",The Search by Iris Johansen,3.8
0553578308,Tough Cookie,Diane Mott Davidson,Fiction,"life,story,journey,discovery,humanity",Tough Cookie by Diane Mott Davidson,3.8
0451190548,The Green Mile: Coffey's Hands (Green Mile Series),Stephen King,Fiction,"life,story,journey,discovery,humanity",The Green Mile: Coffey's Hands (Green Mile Series) by Stephen King,3.9
0425192733,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,Mystery,"mystery,crime,suspense,detective",Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime) by Patricia Cornwell,3.0
0525941908,The Regulators,Richard Bachman,Fiction,"life,story,journey,discovery,humanity",The Regulators by Richard Bachman,3.6
0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,Fiction,"life,story,journey,discovery,humanity",A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3) by HAVEN KIMMEL,3.5
